# Data extracted from GSHHG file gshhs_c.b
# Command : gshhg gshhs_c.b
>      0    1028 1 W 50577990.9 50654050.7 -9.500444 -169.640889 1.268694 77.719583     -1      0
180	68.993778
176.081639	69.883722
173.223194	69.765361
170.549917	70.119556
170.162361	69.5975
171.179194	69.029972
170.481611	68.763694
168.321611	69.222083
167.808389	69.764528
166.873361	69.462083
162.346667	69.67375
161.113278	69.160389
158.924917	70.890417
155.922389	71.088722
152.531194	70.815028
148.828722	71.689139
150.063694	71.929139
148.367389	72.331278
147.115028	72.315417
145.347556	71.554556
145.498639	72.248333
145.982389	71.862861
146.94375	72.3175
144.244778	72.248694
146.862528	72.362944
140.890056	72.872111
141.301278	72.581694
139.123722	72.2525
140.201083	72.278306
139.306111	71.942472
140.117333	71.432083
138.115028	71.570417
137.862583	71.100417
136.022389	71.627028
133.817556	71.414556
132.779944	71.95125
131.044917	70.702861
128.306139	72.080806
129.556111	72.212472
128.442778	72.517972
129.451222	72.651667
128.816167	73.2
126.281333	73.259194
124.437389	73.801222
122.842472	72.852528
119.847722	72.9575
118.406139	73.225028
118.879917	73.530361
115.687306	73.705389
113.51475	73.202667
112.844972	73.987083
112.307472	73.689556
111.5725	74.052083
110.022333	74.006194
109.69	73.673694
111.034861	73.687889
106.339944	73.189583
105.499806	72.744556
107.017417	73.632056
113.578333	75.2125
112.348278	75.840028
113.583278	75.531194
113.934917	75.835
111.093417	76.765389
106.533222	76.499556
107.544833	76.914028
104.1665	77.082944
106.345028	77.365806
104.146694	77.71625
101.354944	77.089167
101.128306	76.464139
98.878167	76.485
99.845056	76.042472
98.826722	76.259556
95.703167	75.82625
96.126639	76.117056
93.273389	76.104556
92.836444	75.878722
94.115056	75.916694
86.983278	75.134556
87.0075	74.601278
85.917389	74.852111
87.236639	73.834861
80.506194	73.557472
80.85125	72.428333
83.668833	71.640806
83.621611	69.717889
82.423639	70.170833
82.847417	70.958722
82.01375	70.555778
83.26375	71.721667
81.452361	71.719556
78.4475	72.386222
77.463694	72.207472
77.984861	71.826222
75.966222	71.885806
78.508722	70.904139
76.132472	71.16125
74.828806	72.830833
75.018778	72.189972
73.008722	71.396667
74.326111	70.590833
73.764194	69.156639
75.941667	69.254556
77.651583	68.892028
78.184083	68.245
77.485833	67.744139
78.784222	67.468333
77.094139	67.761667
76.584833	68.96625
74.666583	68.766222
74.772472	67.699944
72.133222	66.19875
69.127444	66.612528
71.749889	66.904611
73.625778	68.423333
72.539111	68.953333
72.811139	70.869972
71.811194	71.464167
72.878611	72.693306
71.632417	72.900389
69.396167	72.9475
68.338778	71.586667
66.728778	71.106667
66.807389	69.551667
68.101583	69.529583
69.264083	68.937528
68.258278	68.127083
65.529139	69.143333
66.184861	69.077917
60.844889	69.864583
60.184194	69.564972
61.189028	68.808306
59.944944	68.716194
59.764944	68.337917
59.003278	68.993694
57.303333	68.532083
55.361639	68.540361
54.849972	68.139556
53.218306	68.186222
53.609192	68.80035
54.565833	68.978333
53.873361	68.959583
52.326583	68.30125
52.216583	68.57375
48.59275	67.913222
49.071806	67.600278
47.826278	67.577278
47.560028	66.892556
46.018972	66.816472
44.924528	67.424417
46.693417	67.80675
46.545861	68.125
43.281583	68.672083
44.220778	68.269167
44.106167	65.961944
42.211028	66.520278
40.740028	65.98475
39.70075	65.465639
40.463639	64.512222
38.432528	64.807583
38.003556	64.580611
38.366556	64.843778
36.849139	65.152639
36.533722	64.71475
38.041972	64.29025
37.4175	63.781444
34.7835	64.512111
34.244556	65.375167
34.859694	65.86475
32.976806	66.247472
33.713056	66.412583
31.869472	67.139083
39.111667	66.100917
41.39075	67.115083
39.776667	68.149556
35.306583	69.25125
33.568222	69.299583
33.031583	68.882917
33.499111	69.401667
32.155028	69.412083
32.101583	69.742083
33.130806	69.716667
32.091722	69.941222
31.261667	69.557028
30.298222	69.880389
29.489833	69.656167
28.556139	70.172472
30.182444	70.069556
31.031167	70.397472
28.972417	70.884583
27.854806	70.426972
28.553806	70.970028
27.657444	71.131222
27.091028	70.46325
26.486111	70.358306
26.659944	70.967889
25.152472	70.065389
25.913667	70.874139
24.639944	70.992083
23.468194	69.981222
21.562528	70.322889
22.118333	69.73625
21.235028	70.012083
19.909917	69.27125
20.288194	69.97875
19.646611	69.414556
19.720028	69.812889
18.939222	69.624194
19.549833	69.214583
18.148222	69.465444
17.690639	68.670778
16.455806	68.507472
17.904944	68.414528
16.284944	68.376278
16.516583	67.817028
16.003222	68.267083
15.2775	68.062472
15.864972	67.907889
14.849917	67.877917
15.887417	67.579139
14.31075	67.264139
15.4725	67.1
13.489139	66.951667
13.990806	66.7975
13.0175	66.178333
14.170833	66.32325
12.676611	66.071278
13.200833	65.828333
12.669222	65.923333
12.044083	65.214167
12.960833	65.314139
11.288278	64.878722
12.17	64.959556
11.385861	64.6875
11.860278	64.448444
11.218306	64.312083
10.954944	64.607917
9.502444	63.645806
10.421583	63.569528
11.385	64.112889
10.960861	63.4475
9.826639	63.312889
9.675241	63.601279
8.514944	63.382056
8.699111	62.816667
7.882472	62.989972
8.531639	62.66875
6.983306	62.956222
8.147472	62.695
6.259028	62.585
7.198278	62.09875
6.684018	62.339983
6.551583	62.104528
5.930778	62.222472
6.313333	62.059556
5.099056	62.193306
5.178361	61.895389
6.845833	61.870833
5.191667	61.882111
4.997444	61.58
5.855889	61.455778
4.979111	61.421611
5.674111	61.368333
5.231667	61.104556
6.517819	61.197374
6.753306	61.418722
7.328306	61.157056
7.586667	61.493722
7.712472	61.234194
7.123361	60.862056
6.646611	61.175444
5.0225	61.034167
5.589167	60.871667
4.947472	60.808333
5.276639	60.540417
5.799083	60.734139
5.169194	60.374167
5.441611	60.132111
5.765833	60.390833
5.546639	59.886278
7.140778	60.4975
5.224194	59.525778
5.648278	59.25875
6.597417	59.559167
5.889111	59.084139
6.647417	59.052472
6.285806	58.839167
5.574167	59.032472
5.662528	58.550806
7.048333	57.980389
8.216694	58.10875
9.518306	59.134583
10.422444	59.063361
10.753333	59.908722
11.210694	58.350806
11.705694	58.436667
11.568306	57.927889
11.910667	58.341667
11.702472	57.704944
12.94075	56.583278
12.445806	56.304139
12.8125	55.378333
14.196639	55.382083
14.688278	56.167056
15.848333	56.073722
16.729139	57.444139
16.415778	58.477472
16.949083	58.4775
16.187417	58.641667
17.506694	58.782056
17.653306	59.184528
17.92325	58.803778
18.712444	59.278333
18.084083	59.423306
19.090833	59.748306
17.99	60.604556
17.175722	60.682444
17.684167	63.004972
18.121639	62.76875
20.674111	63.795833
21.619111	64.443278
21.2325	65.333361
21.746639	65.19125
21.74575	65.751667
22.396583	65.534611
22.639944	65.907083
24.591694	65.843639
25.509167	65.021611
21.124139	62.799972
21.797472	61.491639
21.425806	60.603361
22.519972	60.212889
23.092417	60.37
22.893361	59.808694
28.658194	60.742833
28.623278	60.352806
30.346583	59.950417
28.098222	59.790417
27.914944	59.402861
25.696556	59.676194
23.50325	59.230417
23.735833	58.349972
24.585833	58.322417
24.393861	57.240111
23.636556	56.961917
22.609944	57.760417
21.6975	57.566611
20.98075	56.522472
21.247472	54.95075
20.514278	54.955028
21.083417	55.727083
20.567609	55.08183
19.935722	54.916583
19.889889	54.637833
20.4125	54.677472
19.373333	54.220361
19.878306	54.640361
18.796583	54.343722
17.948333	54.832083
14.731639	54.026222
14.591167	53.601694
13.021639	54.439556
10.888222	53.959528
11.132417	54.390806
10.143278	54.320389
9.420778	54.82825
9.559139	55.707472
10.960778	56.441667
10.124083	56.711611
10.657472	57.7375
8.596611	57.121194
8.27575	54.752472
8.610778	54.881667
9.014028	54.486639
8.574111	54.301611
9.825806	53.531639
8.668333	53.894583
8.505694	53.369083
7.956722	53.718306
7.093028	53.585722
7.428444	53.222528
5.878333	53.39625
5.334111	53.075833
5.844139	52.584139
5.253278	52.310333
4.733333	52.967056
4.007528	51.963278
4.64575	51.713278
3.430639	51.533278
4.250306	51.352139
1.583278	50.872917
1.665778	50.183306
2.8e-05	49.327944
0	49.32795
-1.940028	49.727861
-1.3575	48.63375
-2.686694	48.496194
-3.076667	48.88375
-4.780111	48.506778
-4.157556	48.250111
-4.633361	48.283417
-4.376667	47.796222
-2.39	47.50625
-1.812528	46.492889
-1.101306	46.316667
-1.237972	45.692528
-1.095861	45.559583
-1.605056	43.430361
-7.049222	43.48125
-7.688389	43.792083
-9.302083	43.054167
-8.599667	42.344972
-8.792917	40.118306
-9.500389	38.783306
-8.945806	38.997056
-9.225444	38.411694
-8.630444	38.408333
-8.856663	38.384964
-8.995444	37.0225
-6.866694	37.292917
-5.608417	36.000417
-4.415	36.718722
-2.125833	36.730417
-1.451667	37.492111
-0.7175	37.607056
-0.504583	38.334111
0	38.609727
0.235444	38.738333
0	38.931832
-0.242139	39.130833
-0.180444	39.74
0	39.941308
0.979944	41.034556
3.203306	41.891194
2.951167	42.833278
3.334139	43.287083
4.085028	43.56125
6.158333	43.029556
8.747528	44.427111
10.179972	43.961194
11.093333	42.394583
15.676667	40.030417
16.221194	38.853306
15.634528	38.017472
16.064972	37.923778
16.605	38.812889
17.208722	39.027472
16.488722	39.759167
16.894917	40.430389
17.858306	40.283722
18.3475	39.790361
18.516222	40.135833
15.961611	41.460389
16.153333	41.909583
14.788278	42.045389
13.626694	43.552083
12.395778	44.205417
12.142889	45.386639
13.544028	45.794556
13.905	44.767056
14.559111	45.29625
15.951667	43.504583
16.886667	43.399583
17.742083	42.834167
17.008278	43.005389
18.7625	42.490389
19.594972	41.812056
19.288722	40.42
20.725806	38.950417
21.11775	39.039028
20.72875	38.814972
21.099111	38.334528
23.225389	38.154972
22.895833	37.93375
21.368722	38.217472
21.104528	37.850833
21.703694	36.814139
22.125833	37.024583
22.482472	36.387861
22.635	36.805389
23.198306	36.434556
22.717889	37.560833
23.515806	37.430417
22.993722	37.877472
